Date,Time,Item Name,Category,Size,Quantity,Order Status,Ingredients,Price,Datetime
2024-09-25 00:00:00,22:30:00,Onion,Pizza,Medium,3,Pendng,,71,2024-09-25 22:30:00
2024-09-25 00:00:00,22:30:00,Onion,Pizza,Medium,3,Pendng,,71,2024-09-25 22:30:00
2024-09-25 00:00:00,22:30:00,Strawberry Shake,Shake,,3,Cancelld,"Milk, Strawberry Syrup",52,2024-09-25 22:30:00
2024-09-26 00:00:00,11:00:00,White Sauce Pasta,Pasta,,1,Completed,"Pasta, White Sauce, Corn",276,2024-09-26 11:00:00
2024-09-26 00:00:00,11:00:00,Mint Mojito,Drink,,,,"Mint, Soda, Lime",242,2024-09-26 11:00:00
2024-09-26 00:00:00,11:45:00,Sandwich,Burger,,2,Cancelld,Extra Cheese Slice,191,2024-09-26 11:45:00
2024-09-26 00:00:00,11:45:00,Sandwich,Burger,,2,Cancelld,Extra Cheese Slice,191,2024-09-26 11:45:00
2024-09-26 00:00:00,11:45:00,Sandwich,Burger,,2,Cancelld,Extra Cheese Slice,191,2024-09-26 11:45:00
2024-09-26 00:00:00,14:15:00,Mix Sauce Pasta,Pasta,,1,,"Pasta, Red Sauce, White Sauce, Veggies",72,2024-09-26 14:15:00
2024-09-26 00:00:00,21:00:00,High Five,Pizza,,2,Done,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",241,2024-09-26 21:00:00
2024-09-26 00:00:00,21:00:00,High Five,Pizza,,2,Done,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",241,2024-09-26 21:00:00
2024-09-26 00:00:00,21:00:00,High Five,Pizza,,2,Done,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",241,2024-09-26 21:00:00
2024-09-27 00:00:00,11:00:00,Country Feast,Pizza,Medium,1,Pendng,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",97,2024-09-27 11:00:00
2024-09-27 00:00:00,11:00:00,Kitkat Shake,Shake,,1,Completed,"Milk, Kitkat, Chocolate",241,2024-09-27 11:00:00
2024-09-27 00:00:00,12:00:00,Cheesy Fire House,Burger,,3,Completed,"Spicy Patty, Cheese, Lettuce",223,2024-09-27 12:00:00
2024-09-27 00:00:00,12:00:00,Cheesy Fire House,Burger,,3,Completed,"Spicy Patty, Cheese, Lettuce",223,2024-09-27 12:00:00
2024-09-27 00:00:00,12:00:00,Cheesy Fire House,Burger,,3,Completed,"Spicy Patty, Cheese, Lettuce",223,2024-09-27 12:00:00
2024-09-27 00:00:00,16:00:00,White Sauce Pasta,Pasta,,3,Cancelld,"Pasta, White Sauce, Corn",237,2024-09-27 16:00:00
2024-09-27 00:00:00,17:45:00,Country Feast,Pizza,Medium,1,Pendng,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",97,2024-09-27 17:45:00
2024-09-27 00:00:00,17:45:00,Country Feast,Pizza,Medium,1,Pendng,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",97,2024-09-27 17:45:00
2024-09-27 00:00:00,22:45:00,Onion,Pizza,Small,1,Completed,"Cheese, Onion",147,2024-09-27 22:45:00
2024-09-27 00:00:00,22:45:00,Onion,Pizza,Small,1,Completed,"Cheese, Onion",147,2024-09-27 22:45:00
2024-09-27 00:00:00,22:45:00,Onion,Pizza,Small,1,Completed,"Cheese, Onion",147,2024-09-27 22:45:00
2024-09-28 00:00:00,11:45:00,Mix Sauce Pasta,Pasta,,2,Completed,"Pasta, Red Sauce, White Sauce, Veggies",62,2024-09-28 11:45:00
2024-09-28 00:00:00,16:00:00,OTC,Pizza,Medium,1,,"Cheese, Onion, Tomato, Capsicum",184,2024-09-28 16:00:00
2024-09-28 00:00:00,17:00:00,Choemain,Noodles,,2,Done,"Noodles, Vegetables, Sauce",263,2024-09-28 17:00:00
2024-09-28 00:00:00,17:00:00,OTC,Pizza,Medium,1,,"Cheese, Onion, Tomato, Capsicum",184,2024-09-28 17:00:00
2024-09-28 00:00:00,18:45:00,Red Sauce Pasta,Pasta,,2,Pendng,"Pasta, Red Sauce, Herbs",273,2024-09-28 18:45:00
2024-09-28 00:00:00,22:45:00,OTC,Pizza,Medium,1,,"Cheese, Onion, Tomato, Capsicum",184,2024-09-28 22:45:00
2024-09-29 00:00:00,16:00:00,Strawberry Shake,Shake,,2,Done,"Milk, Strawberry Syrup",224,2024-09-29 16:00:00
2024-09-29 00:00:00,16:30:00,Chocolate Shake,Shake,,1,Cancelld,"Milk, Chocolate Syrup",66,2024-09-29 16:30:00
2024-09-30 00:00:00,10:15:00,Herb Chili Potato,Burger,,1,Completed,"Potato Patty, Herbs, Chili Flakes",50,2024-09-30 10:15:00
2024-09-30 00:00:00,10:15:00,Herb Chili Potato,Burger,,1,Completed,"Potato Patty, Herbs, Chili Flakes",50,2024-09-30 10:15:00
2024-09-30 00:00:00,11:00:00,Herb Chili Potato,Burger,,1,Completed,"Potato Patty, Herbs, Chili Flakes",50,2024-09-30 11:00:00
2024-09-30 00:00:00,15:15:00,Veggie Overloaded,Pizza,Small,2,Completed,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",41,2024-09-30 15:15:00
2024-09-30 00:00:00,15:15:00,Veggie Overloaded,Pizza,Small,2,Completed,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",41,2024-09-30 15:15:00
2024-09-30 00:00:00,15:15:00,Veggie Overloaded,Pizza,Small,2,Completed,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",41,2024-09-30 15:15:00
2024-09-30 00:00:00,21:00:00,Mojito Blast,Drink,,1,Done,,140,2024-09-30 21:00:00
2024-09-30 00:00:00,22:30:00,Margh3rita,Pizza,,1,Done,Classic Cheese,163,2024-09-30 22:30:00
2024-09-30 00:00:00,22:30:00,Margh3rita,Pizza,,1,Done,Classic Cheese,163,2024-09-30 22:30:00
2024-09-30 00:00:00,22:30:00,Margh3rita,Pizza,,1,Done,Classic Cheese,163,2024-09-30 22:30:00
2024-10-01 00:00:00,11:00:00,Country Feast,Pizza,Small,4,Pendng,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",206,2024-10-01 11:00:00
2024-10-01 00:00:00,11:30:00,Country Feast,Pizza,Small,4,Pendng,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",206,2024-10-01 11:30:00
2024-10-01 00:00:00,11:30:00,Country Feast,Pizza,Small,4,Pendng,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",206,2024-10-01 11:30:00
2024-10-01 00:00:00,22:45:00,Cold Coffee,Drink,,1,Completed,"Coffee, Milk, Sugar",122,2024-10-01 22:45:00
2024-10-02 00:00:00,11:15:00,Choemain,Noodles,,1,Cancelld,"Noodles, Vegetables, Sauce",165,2024-10-02 11:15:00
2024-10-02 00:00:00,19:15:00,Veg Popular,Burger,,2,Cancelld,"Veg Patty, Lettuce, Tomato",270,2024-10-02 19:15:00
2024-10-02 00:00:00,19:15:00,Veg Popular,Burger,,2,Cancelld,"Veg Patty, Lettuce, Tomato",270,2024-10-02 19:15:00
2024-10-02 00:00:00,19:15:00,Veg Popular,Burger,,2,Cancelld,"Veg Patty, Lettuce, Tomato",270,2024-10-02 19:15:00
2024-10-02 00:00:00,21:30:00,Cheese Wrap,Garlic Bread,,2,Completed,,250,2024-10-02 21:30:00
2024-10-03 00:00:00,11:00:00,OTC,Pizza,Medium,2,Done,"Cheese, Onion, Tomato, Capsicum",271,2024-10-03 11:00:00
2024-10-03 00:00:00,11:00:00,OTC,Pizza,Medium,2,Done,"Cheese, Onion, Tomato, Capsicum",271,2024-10-03 11:00:00
2024-10-03 00:00:00,11:00:00,Sandwich Cheese,Sandwich,,1,Pendng,"Bread, Cheese, Butter",175,2024-10-03 11:00:00
2024-10-03 00:00:00,11:00:00,OTC,Pizza,Medium,2,Done,"Cheese, Onion, Tomato, Capsicum",271,2024-10-03 11:00:00
2024-10-03 00:00:00,14:30:00,Paneer Special,Pizza,,3,Cancelld,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",253,2024-10-03 14:30:00
2024-10-03 00:00:00,14:30:00,Paneer Special,Pizza,,3,Cancelld,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",253,2024-10-03 14:30:00
2024-10-03 00:00:00,14:30:00,Paneer Special,Pizza,,3,Cancelld,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",253,2024-10-03 14:30:00
2024-10-03 00:00:00,16:15:00,Oreo Shake,Shake,,1,Done,,282,2024-10-03 16:15:00
2024-10-04 00:00:00,11:00:00,Herb Chili Potato,Burger,,2,Pendng,"Potato Patty, Herbs, Chili Flakes",233,2024-10-04 11:00:00
2024-10-04 00:00:00,11:00:00,Herb Chili Potato,Burger,,2,Pendng,"Potato Patty, Herbs, Chili Flakes",233,2024-10-04 11:00:00
2024-10-04 00:00:00,11:00:00,Herb Chili Potato,Burger,,2,Pendng,"Potato Patty, Herbs, Chili Flakes",233,2024-10-04 11:00:00
2024-10-04 00:00:00,19:15:00,Veg Fingers,Appetizer,,1,Completed,,78,2024-10-04 19:15:00
2024-10-04 00:00:00,22:00:00,Mint Mojito,Drink,,1,,"Mint, Soda, Lime",75,2024-10-04 22:00:00
2024-10-05 00:00:00,16:00:00,Onion,Pizza,Medium,2,Cancelld,"Cheese, Onion",,2024-10-05 16:00:00
2024-10-05 00:00:00,16:00:00,Onion,Pizza,Medium,2,Cancelld,"Cheese, Onion",,2024-10-05 16:00:00
2024-10-05 00:00:00,16:00:00,Onion,Pizza,Medium,2,Cancelld,"Cheese, Onion",,2024-10-05 16:00:00
2024-10-05 00:00:00,17:15:00,Red Sauce Pasta,Pasta,,1,,"Pasta, Red Sauce, Herbs",275,2024-10-05 17:15:00
2024-10-06 00:00:00,11:00:00,Veggie Delight,Pizza,Small,1,Pendng,"Cheese, Onion, Capsicum, Sweet Corn",64,2024-10-06 11:00:00
2024-10-06 00:00:00,11:00:00,Paneer Pizza,Pizza,Medium,1,,,287,2024-10-06 11:00:00
2024-10-06 00:00:00,11:00:00,Paneer Pizza,Pizza,Medium,1,,,287,2024-10-06 11:00:00
2024-10-06 00:00:00,12:30:00,Paneer Special,Pizza,,2,,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",123,2024-10-06 12:30:00
2024-10-06 00:00:00,12:30:00,Paneer Special,Pizza,,2,,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",123,2024-10-06 12:30:00
2024-10-06 00:00:00,12:30:00,Paneer Special,Pizza,,2,,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",123,2024-10-06 12:30:00
2024-10-06 00:00:00,14:30:00,Paneer Pizza,Pizza,Medium,1,,,287,2024-10-06 14:30:00
2024-10-06 00:00:00,16:00:00,Veggie Delight,Pizza,Small,1,Pendng,"Cheese, Onion, Capsicum, Sweet Corn",64,2024-10-06 16:00:00
2024-10-06 00:00:00,17:15:00,Veggie Delight,Pizza,Small,1,Pendng,"Cheese, Onion, Capsicum, Sweet Corn",64,2024-10-06 17:15:00
2024-10-06 00:00:00,22:00:00,Spicy Supreme,Garlic Bread,,1,Done,"Bread, Garlic, Chili Flakes, Cheese",156,2024-10-06 22:00:00
2024-10-07 00:00:00,11:00:00,Regular Fries,Appetizer,,1,Cancelld,"Potato, Salt",143,2024-10-07 11:00:00
2024-10-07 00:00:00,17:00:00,OTC,Pizza,Medium,1,Done,"Cheese, Onion, Tomato, Capsicum",74,2024-10-07 17:00:00
2024-10-07 00:00:00,18:00:00,Aloo Tikki Wrap,Wrap,,2,Done,"Tikki, Onion, Sauce",236,2024-10-07 18:00:00
2024-10-07 00:00:00,20:15:00,OTC,Pizza,Medium,1,Done,"Cheese, Onion, Tomato, Capsicum",74,2024-10-07 20:15:00
2024-10-07 00:00:00,20:15:00,OTC,Pizza,Medium,1,Done,"Cheese, Onion, Tomato, Capsicum",74,2024-10-07 20:15:00
2024-10-07 00:00:00,20:15:00,Choemain,Noodles,,1,Done,"Noodles, Vegetables, Sauce",285,2024-10-07 20:15:00
2024-10-07 00:00:00,21:00:00,Chili Garlic Pops,Appetizer,,2,Pendng,"Potato, Garlic, Chili Flakes",198,2024-10-07 21:00:00
2024-10-08 00:00:00,16:00:00,Onion,Pizza,Small,1,Done,"Cheese, Onion",252,2024-10-08 16:00:00
2024-10-08 00:00:00,16:00:00,Onion,Pizza,Small,1,Done,"Cheese, Onion",252,2024-10-08 16:00:00
2024-10-08 00:00:00,16:00:00,Onion,Pizza,Small,1,Done,"Cheese, Onion",252,2024-10-08 16:00:00
2024-10-08 00:00:00,16:00:00,Cheesy Fire House,Burger,,2,,"Spicy Patty, Cheese, Lettuce",100,2024-10-08 16:00:00
2024-10-08 00:00:00,16:00:00,Momos,Momos,,1,Done,,151,2024-10-08 16:00:00
2024-10-08 00:00:00,18:15:00,Cheesy Fire House,Burger,,2,,"Spicy Patty, Cheese, Lettuce",100,2024-10-08 18:15:00
2024-10-08 00:00:00,18:15:00,Cheesy Fire House,Burger,,2,,"Spicy Patty, Cheese, Lettuce",100,2024-10-08 18:15:00
2024-10-08 00:00:00,22:00:00,White Sauce Pasta,Pasta,,1,Pendng,"Pasta, White Sauce, Corn",,2024-10-08 22:00:00
2024-10-08 00:00:00,22:15:00,Sandwich Cheese,Sandwich,,1,Cancelld,"Bread, Cheese, Butter",85,2024-10-08 22:15:00
2024-10-09 00:00:00,12:15:00,Double Trouble,Burger,,2,Pendng,,253,2024-10-09 12:15:00
2024-10-09 00:00:00,12:15:00,Double Trouble,Burger,,2,Pendng,,253,2024-10-09 12:15:00
2024-10-09 00:00:00,12:15:00,Double Trouble,Burger,,2,Pendng,,253,2024-10-09 12:15:00
2024-10-09 00:00:00,18:00:00,Kitkat Shake,Shake,,2,,"Milk, Kitkat, Chocolate",78,2024-10-09 18:00:00
2024-10-09 00:00:00,19:15:00,Cold Coffee,Drink,,1,,"Coffee, Milk, Sugar",67,2024-10-09 19:15:00
2024-10-09 00:00:00,21:15:00,OTC,Pizza,,2,Done,"Cheese, Onion, Tomato, Capsicum",294,2024-10-09 21:15:00
2024-10-09 00:00:00,21:15:00,OTC,Pizza,,2,Done,"Cheese, Onion, Tomato, Capsicum",294,2024-10-09 21:15:00
2024-10-09 00:00:00,21:15:00,OTC,Pizza,,2,Done,"Cheese, Onion, Tomato, Capsicum",294,2024-10-09 21:15:00
2024-10-10 00:00:00,17:00:00,Cold Coffee,Drink,,2,,"Coffee, Milk, Sugar",200,2024-10-10 17:00:00
2024-10-10 00:00:00,17:00:00,Margh3rita,Pizza,Medium,2,Cancelld,Classic Cheese,63,2024-10-10 17:00:00
2024-10-10 00:00:00,21:45:00,Margh3rita,Pizza,Medium,2,Cancelld,Classic Cheese,63,2024-10-10 21:45:00
2024-10-10 00:00:00,21:45:00,Margh3rita,Pizza,Medium,2,Cancelld,Classic Cheese,63,2024-10-10 21:45:00
2024-10-11 00:00:00,11:00:00,OTC,Pizza,Medium,1,Completed,"Cheese, Onion, Tomato, Capsicum",233,2024-10-11 11:00:00
2024-10-11 00:00:00,11:00:00,OTC,Pizza,Medium,1,Completed,"Cheese, Onion, Tomato, Capsicum",233,2024-10-11 11:00:00
2024-10-11 00:00:00,12:45:00,Corn,Pizza,Small,3,Completed,"Cheese, Corn",176,2024-10-11 12:45:00
2024-10-11 00:00:00,16:00:00,Corn,Pizza,Small,3,Completed,"Cheese, Corn",176,2024-10-11 16:00:00
2024-10-11 00:00:00,16:00:00,Corn,Pizza,Small,3,Completed,"Cheese, Corn",176,2024-10-11 16:00:00
2024-10-11 00:00:00,21:15:00,Double Trouble,Burger,,1,Completed,,206,2024-10-11 21:15:00
2024-10-11 00:00:00,21:15:00,Double Trouble,Burger,,1,Completed,,206,2024-10-11 21:15:00
2024-10-11 00:00:00,21:15:00,Double Trouble,Burger,,1,Completed,,206,2024-10-11 21:15:00
2024-10-11 00:00:00,22:15:00,OTC,Pizza,Medium,1,Completed,"Cheese, Onion, Tomato, Capsicum",233,2024-10-11 22:15:00
2024-10-12 00:00:00,11:00:00,Cheese Balls,Appetizer,,1,Cancelld,"Cheese, Coating, Spices",,2024-10-12 11:00:00
2024-10-12 00:00:00,14:30:00,Exotica,Pizza,,1,,"Capsicum, Red Paprika, Jalapeno, Black Olives, Baby Corn",269,2024-10-12 14:30:00
2024-10-12 00:00:00,14:30:00,Exotica,Pizza,,1,,"Capsicum, Red Paprika, Jalapeno, Black Olives, Baby Corn",269,2024-10-12 14:30:00
2024-10-12 00:00:00,14:30:00,Exotica,Pizza,,1,,"Capsicum, Red Paprika, Jalapeno, Black Olives, Baby Corn",269,2024-10-12 14:30:00
2024-10-13 00:00:00,14:00:00,Peri Peri Fries,Appetizer,,2,Pendng,,106,2024-10-13 14:00:00
2024-10-13 00:00:00,16:00:00,Kitkat Shake,Shake,,1,Pendng,"Milk, Kitkat, Chocolate",177,2024-10-13 16:00:00
2024-10-13 00:00:00,17:00:00,Chili Garlic Pops,Appetizer,,1,Cancelld,"Potato, Garlic, Chili Flakes",,2024-10-13 17:00:00
2024-10-13 00:00:00,18:30:00,Red Sauce Pasta,Pasta,,1,Pendng,"Pasta, Red Sauce, Herbs",128,2024-10-13 18:30:00
2024-10-14 00:00:00,18:15:00,Mint Mojito,Drink,,1,Completed,"Mint, Soda, Lime",47,2024-10-14 18:15:00
2024-10-14 00:00:00,20:45:00,Veggie Overloaded,Pizza,,2,Pendng,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",143,2024-10-14 20:45:00
2024-10-14 00:00:00,20:45:00,Veggie Overloaded,Pizza,,2,Pendng,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",143,2024-10-14 20:45:00
2024-10-14 00:00:00,20:45:00,Veggie Overloaded,Pizza,,2,Pendng,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",143,2024-10-14 20:45:00
2024-10-15 00:00:00,10:15:00,Spicy Supreme,Garlic Bread,,2,,"Bread, Garlic, Chili Flakes, Cheese",94,2024-10-15 10:15:00
2024-10-15 00:00:00,17:45:00,Ch33s3 Balls,Appetizer,,1,Completed,"Cheese, Coating, Spices",58,2024-10-15 17:45:00
2024-10-16 00:00:00,11:00:00,High Five,Pizza,,2,Done,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",68,2024-10-16 11:00:00
2024-10-16 00:00:00,11:15:00,High Five,Pizza,,2,Done,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",68,2024-10-16 11:15:00
2024-10-16 00:00:00,17:00:00,High Five,Pizza,,2,Done,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",68,2024-10-16 17:00:00
2024-10-16 00:00:00,18:00:00,Chocolate Shake,Shake,,2,Completed,"Milk, Chocolate Syrup",270,2024-10-16 18:00:00
2024-10-17 00:00:00,10:30:00,Chocolat3 Shak3,Shake,,1,Pendng,"Milk, Chocolate Syrup",297,2024-10-17 10:30:00
2024-10-17 00:00:00,16:45:00,Sandwich Cheese,Sandwich,,2,Cancelld,"Bread, Cheese, Butter",237,2024-10-17 16:45:00
2024-10-18 00:00:00,11:00:00,Green Apple,Drink,,1,Cancelld,"Green Apple Syrup, Soda",46,2024-10-18 11:00:00
2024-10-18 00:00:00,15:00:00,Veggie Delight,Pizza,,1,Pendng,"Cheese, Onion, Capsicum, Sweet Corn",250,2024-10-18 15:00:00
2024-10-18 00:00:00,15:00:00,Veggie Delight,Pizza,,1,Pendng,"Cheese, Onion, Capsicum, Sweet Corn",250,2024-10-18 15:00:00
2024-10-18 00:00:00,15:00:00,Veggie Delight,Pizza,,1,Pendng,"Cheese, Onion, Capsicum, Sweet Corn",250,2024-10-18 15:00:00
2024-10-18 00:00:00,16:15:00,Cheese Balls,Appetizer,,2,Done,"Cheese, Coating, Spices",107,2024-10-18 16:15:00
2024-10-18 00:00:00,16:30:00,Chili Garlic Pops,Appetizer,,1,Completed,,269,2024-10-18 16:30:00
2024-10-19 00:00:00,11:00:00,Herb Chili Potato,Burger,,1,Completed,"Potato Patty, Herbs, Chili Flakes",60,2024-10-19 11:00:00
2024-10-19 00:00:00,11:00:00,Spicy Paneer,Burger,,1,Pendng,,44,2024-10-19 11:00:00
2024-10-19 00:00:00,16:15:00,Paneer Pizza,Pizza,,3,Pendng,"Cheese, Paneer, Onion, Tomato",295,2024-10-19 16:15:00
2024-10-19 00:00:00,16:15:00,Paneer Pizza,Pizza,,3,Pendng,"Cheese, Paneer, Onion, Tomato",295,2024-10-19 16:15:00
2024-10-19 00:00:00,16:15:00,Paneer Pizza,Pizza,,3,Pendng,"Cheese, Paneer, Onion, Tomato",295,2024-10-19 16:15:00
2024-10-19 00:00:00,19:15:00,Herb Chili Potato,Burger,,1,Completed,"Potato Patty, Herbs, Chili Flakes",60,2024-10-19 19:15:00
2024-10-19 00:00:00,19:15:00,Herb Chili Potato,Burger,,1,Completed,"Potato Patty, Herbs, Chili Flakes",60,2024-10-19 19:15:00
2024-10-19 00:00:00,21:15:00,Spicy Paneer,Burger,,1,Pendng,,44,2024-10-19 21:15:00
2024-10-19 00:00:00,21:15:00,Spicy Paneer,Burger,,1,Pendng,,44,2024-10-19 21:15:00
2024-10-20 00:00:00,11:00:00,Spicy Paneer,Burger,,2,Pendng,,256,2024-10-20 11:00:00
2024-10-20 00:00:00,11:00:00,Spicy Paneer,Burger,,2,Pendng,,256,2024-10-20 11:00:00
2024-10-20 00:00:00,11:45:00,Corn,Pizza,Medium,3,Pendng,"Cheese, Corn",103,2024-10-20 11:45:00
2024-10-20 00:00:00,11:45:00,Corn,Pizza,Medium,3,Pendng,"Cheese, Corn",103,2024-10-20 11:45:00
2024-10-20 00:00:00,16:00:00,Corn,Pizza,Medium,3,Pendng,"Cheese, Corn",103,2024-10-20 16:00:00
2024-10-20 00:00:00,17:00:00,Cho3main,Noodles,,4,Completed,"Noodles, Vegetables, Sauce",235,2024-10-20 17:00:00
2024-10-20 00:00:00,18:00:00,Spicy Paneer,Burger,,2,Pendng,,256,2024-10-20 18:00:00
2024-10-20 00:00:00,20:00:00,Paneer Special,Pizza,Small,2,Completed,,202,2024-10-20 20:00:00
2024-10-20 00:00:00,20:00:00,Paneer Special,Pizza,Small,2,Completed,,202,2024-10-20 20:00:00
2024-10-20 00:00:00,20:00:00,Paneer Special,Pizza,Small,2,Completed,,202,2024-10-20 20:00:00
2024-10-21 00:00:00,10:30:00,Sandwich Cheese,Sandwich,,1,Cancelld,"Bread, Cheese, Butter",120,2024-10-21 10:30:00
2024-10-21 00:00:00,11:00:00,Spicy Paneer,Burger,,3,Completed,,160,2024-10-21 11:00:00
2024-10-21 00:00:00,11:00:00,Spicy Paneer,Burger,,3,Completed,,160,2024-10-21 11:00:00
2024-10-21 00:00:00,14:30:00,Corn,Pizza,Small,1,,"Cheese, Corn",143,2024-10-21 14:30:00
2024-10-21 00:00:00,16:00:00,Corn,Pizza,Small,1,,"Cheese, Corn",143,2024-10-21 16:00:00
2024-10-21 00:00:00,17:00:00,Corn,Pizza,Small,1,,"Cheese, Corn",143,2024-10-21 17:00:00
2024-10-21 00:00:00,22:00:00,Spicy Paneer,Burger,,3,Completed,,160,2024-10-21 22:00:00
2024-10-21 00:00:00,22:00:00,Ch33s3 Balls,Appetizer,,1,Done,"Cheese, Coating, Spices",48,2024-10-21 22:00:00
2024-10-22 00:00:00,12:30:00,Spicy Paneer,Burger,,1,,,130,2024-10-22 12:30:00
2024-10-22 00:00:00,15:15:00,Chocolate Shake,Shake,,2,Cancelld,"Milk, Chocolate Syrup",197,2024-10-22 15:15:00
2024-10-22 00:00:00,16:00:00,Spicy Paneer,Burger,,1,,,130,2024-10-22 16:00:00
2024-10-22 00:00:00,17:00:00,Spicy Paneer,Burger,,1,,,130,2024-10-22 17:00:00
2024-10-22 00:00:00,21:45:00,OTC,Pizza,Medium,1,Pendng,"Cheese, Onion, Tomato, Capsicum",284,2024-10-22 21:45:00
2024-10-22 00:00:00,21:45:00,OTC,Pizza,Medium,1,Pendng,"Cheese, Onion, Tomato, Capsicum",284,2024-10-22 21:45:00
2024-10-22 00:00:00,21:45:00,OTC,Pizza,Medium,1,Pendng,"Cheese, Onion, Tomato, Capsicum",284,2024-10-22 21:45:00
2024-10-23 00:00:00,10:30:00,Vegetable Maggie,Maggie,,3,Completed,"Maggie, Vegetables, Spices",106,2024-10-23 10:30:00
2024-10-23 00:00:00,11:00:00,Mint Mojito,Drink,,1,Cancelld,,106,2024-10-23 11:00:00
2024-10-23 00:00:00,17:00:00,Exotica,Pizza,,1,Completed,"Capsicum, Red Paprika, Jalapeno, Black Olives, Baby Corn",130,2024-10-23 17:00:00
2024-10-23 00:00:00,19:30:00,H3rb Chili Potato,Burger,,1,Done,"Potato Patty, Herbs, Chili Flakes",92,2024-10-23 19:30:00
2024-10-23 00:00:00,19:30:00,H3rb Chili Potato,Burger,,1,Done,"Potato Patty, Herbs, Chili Flakes",92,2024-10-23 19:30:00
2024-10-23 00:00:00,19:30:00,H3rb Chili Potato,Burger,,1,Done,"Potato Patty, Herbs, Chili Flakes",92,2024-10-23 19:30:00
2024-10-23 00:00:00,21:45:00,Exotica,Pizza,,1,Completed,"Capsicum, Red Paprika, Jalapeno, Black Olives, Baby Corn",130,2024-10-23 21:45:00
2024-10-23 00:00:00,21:45:00,Exotica,Pizza,,1,Completed,"Capsicum, Red Paprika, Jalapeno, Black Olives, Baby Corn",130,2024-10-23 21:45:00
2024-10-24 00:00:00,12:45:00,Green Apple,Drink,,4,Pendng,"Green Apple Syrup, Soda",48,2024-10-24 12:45:00
2024-10-24 00:00:00,13:00:00,Paneer Special,Pizza,Small,1,Cancelld,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",218,2024-10-24 13:00:00
2024-10-24 00:00:00,13:00:00,Paneer Special,Pizza,Small,1,Cancelld,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",218,2024-10-24 13:00:00
2024-10-24 00:00:00,13:00:00,Paneer Special,Pizza,Small,1,Cancelld,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",218,2024-10-24 13:00:00
2024-10-24 00:00:00,13:45:00,Regular Fries,Appetizer,,2,Pendng,"Potato, Salt",113,2024-10-24 13:45:00
2024-10-25 00:00:00,11:00:00,Double Trouble,Burger,,1,,"Double Patty, Cheese, Onion",,2024-10-25 11:00:00
2024-10-25 00:00:00,11:30:00,Double Trouble,Burger,,1,,"Double Patty, Cheese, Onion",,2024-10-25 11:30:00
2024-10-25 00:00:00,11:30:00,Double Trouble,Burger,,1,,"Double Patty, Cheese, Onion",,2024-10-25 11:30:00
2024-10-25 00:00:00,11:45:00,OTC,Pizza,,2,,"Cheese, Onion, Tomato, Capsicum",175,2024-10-25 11:45:00
2024-10-25 00:00:00,11:45:00,OTC,Pizza,,2,,"Cheese, Onion, Tomato, Capsicum",175,2024-10-25 11:45:00
2024-10-25 00:00:00,16:00:00,OTC,Pizza,,2,,"Cheese, Onion, Tomato, Capsicum",175,2024-10-25 16:00:00
2024-10-25 00:00:00,18:45:00,Momos,Momos,,,,"Dumplings, Veg Stuffing",105,2024-10-25 18:45:00
2024-10-25 00:00:00,22:00:00,Mix Sauce Pasta,Pasta,,2,Pendng,"Pasta, Red Sauce, White Sauce, Veggies",165,2024-10-25 22:00:00
2024-10-26 00:00:00,11:00:00,Double Trouble,Burger,,1,Done,"Double Patty, Cheese, Onion",117,2024-10-26 11:00:00
2024-10-26 00:00:00,11:00:00,Spicy Veggie,Pizza,,1,Cancelld,"Cheese, Onion, Green Chili",139,2024-10-26 11:00:00
